Ottoneu ID,Fangraphs ID,Name,Birthday,Positions,Bats,Throws,FIP,wOBA vs LHB,wOBA vs RHB
38043,26440,Ryan Gusto,1999-03-11,SP/RP,R,R,4.325129559050178,0.3272168415993308,0.3095690898874268
22651,18138,Ryan Helsley,1994-07-18,RP,R,R,3.382882459834218,0.28926971764543863,0.2781046653258089
46217,35325,Ryan Johnson,2002-08-05,SP/RP,B,R,3.997002271121866,0.33135844949427706,0.31453693568395363
37649,26221,Ryan Pepiot,1997-08-21,SP,R,R,4.152869100522174,0.3200977885332167,0.3042930524503888
21321,16647,Ryan Thompson,1992-06-26,RP,R,R,4.0111153915524485,0.3224778739566349,0.30812990588640177
35205,20423,Ryan Walker,1995-11-26,RP,R,R,3.368047114024087,0.2975605944886065,0.28368361946576964
33670,23796,Ryan Weathers,1999-12-17,SP,L,L,4.01898304350088,0.28181341748403477,0.31754313887498464
15976,10160,Ryan Weber,1990-08-12,RP,R,R,4.634650167822838,0.3547268924433448,0.31939767193000146
19747,16502,Ryan Yarbrough,1991-12-31,SP/RP,R,L,4.505305984278069,0.31109759426695305,0.3287244899502825
37622,25420,Ryan Zeferjahn,1998-02-28,RP,R,R,4.365095760111224,0.3236627406311628,0.30854658202553376
37826,26253,Ryne Nelson,1998-02-01,SP/RP,R,R,4.291878604370096,0.33050377557645694,0.3142052712087456
18394,15947,Ryne Stanek,1991-07-26,RP,R,R,4.203771078586579,0.3141388281787061,0.30672775844353617
38802,26443,Sam Aldegheri,2001-09-19,SP/RP,L,L,5.363699177184525,0.32056766417764226,0.3554267242882982
40438,29754,Sam Bachman,1999-09-30,RP,R,R,4.390243425369263,0.3308377848363012,0.3161340162675334
21023,18548,Sam Hentges,1996-07-08,RP,L,L,3.4908389947631147,0.27526995707536434,0.3064341695824925
18643,14874,Sam Moll,1992-01-03,RP,L,L,4.084782918568315,0.2881854037746855,0.330096227983968
32883,25379,Sammy Long,1995-07-08,RP,L,L,4.491523016989231,0.30381819204713556,0.3373742489739587
20732,18684,Sandy Alcantara,1995-09-07,SP,R,R,4.044950769990069,0.32848942414341686,0.3014685931878051
37837,26048,Sawyer Gipson-Long,1997-12-12,SP/RP,R,R,3.8423576843799347,0.31561399115519306,0.29926978585546116
14022,10591,Scott Alexander,1989-07-10,RP,L,L,4.1973199584267356,0.2854269762862611,0.3497544750160657
28784,14993,Scott Barlow,1992-12-18,RP,R,R,4.255336788848594,0.3362539271680544,0.30277112925153415
21997,18384,Scott Effross,1993-12-28,RP,R,R,4.418502186238766,0.335265001320323,0.32047957916870573
28750,12056,Scott McGough,1989-10-31,RP,R,R,4.532230739295483,0.33584977668117777,0.3169624021798479
40568,29878,Sean Burke,1999-12-18,SP/RP,R,R,4.698432260846282,0.33591202014842725,0.3197857409618528
35474,21481,Sean Hjelle,1997-05-07,RP,R,R,4.1728602916002275,0.3284623300327299,0.31302452314102575
18257,15873,Sean Manaea,1992-02-01,SP,L,L,4.004518180535856,0.27565936201374996,0.31962766736951087
18459,16943,Sean Newcomb,1993-06-12,SP/RP,L,L,3.8971773107990897,0.2905279442097443,0.30751099338927107
20927,17034,Sean Reid-Foley,1995-08-30,RP,R,R,4.4246110141277315,0.3385823224752409,0.30911209133427403
30196,19249,Seranthony Dominguez,1994-11-25,RP,R,R,3.7425155730474566,0.3166191942340881,0.2863822605977722
44029,33294,Seth Halvorsen,2000-02-18,RP,R,R,4.188103571392241,0.3242186463874294,0.3093911229600293
23701,12447,Seth Lugo,1989-11-17,SP,R,R,4.395119225432707,0.33200215978951003,0.31626651507624565
23794,22264,Shane Baz,1999-06-17,SP,R,R,4.082058131915447,0.3209880264527685,0.3055508773817247
23814,19427,Shane Bieber,1995-05-31,SP,R,R,3.783463168874071,0.3173823592564649,0.2992036951457148
33647,21483,Shane McClanahan,1997-04-28,SP/RP,L,L,3.3797119841137766,0.2650934287545683,0.2977414234218068
42592,31687,Shane Smith,2000-04-04,SP,R,R,4.173388968993464,0.3273606447826603,0.3119186056789094
23687,19453,Shaun Anderson,1994-10-29,SP/RP,R,R,4.629554857313633,0.3394181524882057,0.3228128384642382
18558,12857,Shawn Armstrong,1990-09-11,RP,R,R,3.9421767080531405,0.3153755087442975,0.29774259631467415
6289,10197,Shelby Miller,1990-10-10,RP,R,R,4.041984782367945,0.31148614104360883,0.30427513554290025
46100,35324,Shinnosuke Ogasawara,1997-10-08,SP/RP,,,4.403024253249169,0.3033568106231112,0.3368775633028206
,31839,Shintaro Fujinami,1994-04-12,,R,R,4.373645481467247,0.33069099015872055,0.31425213606510904
33600,19755,Shohei Ohtani,1994-07-05,Util/SP,L,R,3.230781296205225,0.29218941090528416,0.27761064944097663
44526,33829,Shota Imanaga,1993-09-01,SP,L,L,4.324697767560462,0.28944019115834907,0.32546096848471234
18553,15051,Silvino Bracho,1992-07-17,RP,R,R,4.969209206104279,0.3351699049288848,0.3334120159774658
35742,24494,Simeon Woods-Richardson,2000-09-27,SP,R,R,4.550581927533552,0.3366850885067861,0.3203838343732328
22611,19680,Sixto Sanchez,1998-07-29,RP,R,R,4.7005142390728,0.34554734463700204,0.3291791523726169
38480,27500,Slade Cecconi,1999-06-24,SP,R,R,4.56532842215891,0.33854281578058526,0.32222047680249055
18113,12768,Sonny Gray,1989-11-07,SP,R,R,3.504887441936628,0.2993387873775232,0.2935991172313992
40615,29921,Spencer Arrighetti,2000-01-02,SP,R,R,4.458342414806532,0.33214421648179726,0.3153409300276779
41018,30226,Spencer Bivens,1994-06-28,RP,R,R,4.44912006855011,0.33322344746866456,0.31826427110857086
26964,23252,Spencer Howard,1996-07-28,RP,R,R,4.407320120185614,0.3312931000171294,0.3143670457837187
42737,31846,Spencer Schwellenbach,2000-05-31,SP,R,R,3.5714648310763937,0.3042789478236099,0.28950026212455426
38736,27498,Spencer Strider,1998-10-28,SP,R,R,3.7346716944309137,0.30618249198437275,0.2908842341261615
20454,16207,Spencer Turnbull,1992-09-18,SP/RP,R,R,4.814449115891337,0.34003495442243653,0.31260426452285117
21462,17489,Spenser Watkins,1992-08-27,RP,R,R,5.013656978309155,0.3537207252006882,0.3375141722060942
35475,21487,Stephen Kolek,1997-04-18,SP,R,R,4.069760355475262,0.32826086915501157,0.31218344606813064
26049,23165,Steven Cruz,1999-06-15,RP,R,R,4.1640412012736014,0.32178009154688847,0.30679513055423235
13962,13361,Steven Matz,1991-05-29,SP/RP,R,L,4.108830101935856,0.28245719817266524,0.3263179062917288
18421,13580,Steven Okert,1991-07-09,RP,L,L,4.074213930219412,0.2713512431387476,0.3242795155666289
34715,20353,Steven Wilson,1994-08-24,RP,R,R,4.88199024644009,0.33840963579033273,0.3222279511652357
9288,3237,T.J. McFarland,1989-06-08,RP,L,L,4.371185071269672,0.28774066033535284,0.3599684125201046
31428,19269,T.J. Zeuch,1995-08-01,RP,R,R,5.149927363544703,0.36194499570785144,0.3436011286703219
14646,11836,Taijuan Walker,1992-08-13,SP/RP,R,R,4.861939641274297,0.3364035430214523,0.3430939766059012
35367,22543,Taj Bradley,2001-03-20,SP,R,R,4.138690679221627,0.3212854167601662,0.30506815534338483
21207,16990,Tanner Banks,1991-10-24,RP,R,L,3.836877786728644,0.28378104533726173,0.3164837643829832
40978,30134,Tanner Bibee,1999-03-05,SP,R,R,4.213881995917236,0.3236359665153887,0.30792233799173396
37200,27669,Tanner Gordon,1997-10-26,SP,L,R,4.480087665991601,0.33197940129036924,0.31389455069715316
23811,19879,Tanner Houck,1996-06-29,SP,R,R,4.111034110933542,0.327373191695781,0.31268345476136067
22690,17610,Tanner Rainey,1992-12-25,RP,R,R,4.623927054955409,0.33457635182687756,0.31817140765560786
21075,17586,Tanner Scott,1994-07-22,RP,R,L,3.435135029232691,0.25183026775173795,0.3059516288753809
35204,22267,Tarik Skubal,1996-11-20,SP,L,L,2.759251870508055,0.240800480016709,0.2725024427802905
22692,17611,Taylor Clarke,1993-05-13,RP,R,R,4.264120948314667,0.3243148608242968,0.3120933887028081
23697,18325,Taylor Hearn,1994-08-30,RP,L,L,4.1902141839265825,0.29725059878885324,0.3273324046470481
37880,26344,Taylor Rashi,1996-01-15,RP,R,R,4.289719027280808,0.3250406521058553,0.31001926787328693
23675,13449,Taylor Rogers,1990-12-17,RP,L,L,4.02428961112851,0.2640005192691611,0.33539791621809173
32756,19266,Taylor Widener,1994-10-24,RP,L,R,4.80047959163785,0.34076199568078835,0.3252117673460117
30764,16233,Tejay Antone,1993-12-05,RP,R,R,4.401820243488658,0.33036496600925347,0.31542386433994263
35549,21513,Thad Ward,1997-01-16,SP/RP,R,R,4.669548456370831,0.33731235807415283,0.32235438581902676
42769,31989,Thomas Harrington,2001-07-12,SP/RP,R,R,4.623891720775799,0.3362808896380793,0.3177814673780045
31434,19264,Thomas Hatch,1994-09-29,SP/RP,R,R,4.2959638208150865,0.3287480582379172,0.31343051801696437
22729,21065,Thomas Szapucki,1996-06-12,RP,R,L,3.8942348517477514,0.2830812616903491,0.3169870478702355
35051,25139,Tim Herrin,1996-10-08,RP,L,L,3.9466747804924296,0.289859338120121,0.32152419716284536
21514,16814,Tim Hill,1990-02-10,RP,R,L,4.242269663377241,0.27070409607700857,0.37771334586343747
18625,15042,Tim Mayza,1992-01-15,RP,L,L,4.113422438406175,0.2856600296164914,0.34020083730043343
23850,22191,Tobias Myers,1998-08-05,SP/RP,R,R,4.243583615321352,0.32465030626828395,0.30784693312470446
37935,26285,Tommy Henry,1997-07-29,SP/RP,L,L,4.193189174681902,0.2893794215304784,0.32251953748039497
14809,11384,Tommy Kahnle,1989-08-07,RP,R,R,4.372663878310811,0.31937809106797393,0.32538717880311346
33232,19178,Tommy Nance,1991-03-19,RP,R,R,3.8109922302180324,0.3139628882562488,0.2999890708230455
26688,23465,Tommy Romero,1997-07-08,SP/RP,R,R,5.493498113751412,0.36348223009935005,0.3454192815607521
46090,35321,Tomoyuki Sugano,1989-10-11,SP,R,R,4.642064534206904,0.3444963029163885,0.3285306990296615
32712,19388,Tony Gonsolin,1994-05-14,SP,R,R,4.588766944408417,0.32579590593028257,0.33156307678328384
22679,19926,Tony Santillan,1997-04-15,RP,R,R,4.215785111699786,0.3202723530781713,0.3052218903169463
18370,16929,Touki Toussaint,1996-06-20,RP,R,R,4.591720876097679,0.33421242251442285,0.3237105128865073
22617,18600,Travis Lakins,1994-06-29,RP,R,R,4.638283354043961,0.32768100060353833,0.329908465055435
22005,17948,Trent Thornton,1993-09-30,RP,R,R,4.425084413181652,0.32772891237390417,0.31775885135489484
18112,12703,Trevor Bauer,1991-01-17,RP,R,R,4.5817898593842985,0.34527523110057745,0.3247920088111769
18484,15046,Trevor Gott,1992-08-26,RP,R,R,4.514215362071991,0.3349152872634017,0.3182280509430032
38056,26448,Trevor McDonald,2001-02-26,SP/RP,R,R,4.235363846558357,0.33039990709134925,0.3145824685330193
20989,17722,Trevor Megill,1993-12-05,RP,L,R,3.34465627525792,0.2923679282168716,0.27832706102434607
23761,19309,Trevor Richards,1993-05-15,RP,R,R,4.673986476659775,0.325905655679219,0.32354178857103133
33607,22286,Trevor Rogers,1997-11-13,SP,L,L,4.114552121697336,0.2897178141683776,0.32277534086622667
32874,19932,Trevor Stephan,1995-11-25,RP,R,R,4.225501780211926,0.3227428239452826,0.30749900182988144
18608,16977,Trevor Williams,1992-04-25,SP,R,R,4.341753804271701,0.33740960177194596,0.30919640702803486
45790,35456,Trey Yesavage,2003-07-28,SP/RP,R,R,3.806460306653215,0.3100235282659652,0.294331060652759
35816,21584,Tristan Beck,1996-06-24,RP,R,R,4.309907235418048,0.3229642025388924,0.3077493972130328
22675,18000,Triston McKenzie,1997-08-02,SP/RP,R,R,4.650463831424713,0.3340704839901415,0.31810896826873103
42712,31807,Troy Melton,2000-12-03,SP/RP,R,R,4.006105565765974,0.31628338091300834,0.2994714585019812
32842,19871,Tucker Davidson,1996-03-25,SP/RP,L,L,4.243874371796847,0.2977240010808779,0.33070916630487734
40964,30140,Ty Madden,2000-02-21,RP,R,R,4.295052454060206,0.32766341738420457,0.3105963547398443
19575,17735,Tyler Alexander,1994-07-14,SP/RP,R,L,4.550932541804864,0.29795103805447437,0.3405027685871838
15081,12880,Tyler Anderson,1989-12-30,SP,L,L,5.090024681984683,0.33783965420214535,0.34100326892440724
18369,16981,Tyler Beede,1993-05-23,RP,R,R,4.766747136414051,0.3460330457857652,0.3280267671912579
18530,13758,Tyler Duffey,1990-12-27,RP,R,R,4.596358534693718,0.34049289523071885,0.31961111761484245
31004,19481,Tyler Ferguson,1993-10-05,RP,R,R,4.330311195666973,0.32629410516665325,0.31125200721558555
22739,17964,Tyler Gilbert,1993-12-22,SP/RP,L,L,4.2416649541547224,0.297796547604832,0.3310829133253337
18236,14374,Tyler Glasnow,1993-08-23,SP,L,R,3.28444650618657,0.2856377080626538,0.28974760461077886
37674,26231,Tyler Holton,1996-06-13,SP/RP,L,L,3.894347269005246,0.28862329690843563,0.32115958571737324
19470,18297,Tyler Kinley,1991-01-31,RP,R,R,4.14292340202937,0.31966285256865445,0.2984625631917091
19422,16358,Tyler Mahle,1994-09-29,SP,R,R,4.344943899241566,0.3270035880626113,0.31569674444957924
12846,10058,Tyler Matzek,1990-10-19,RP,L,L,4.622431666404009,0.2988159283096096,0.344738846520036
22968,20629,Tyler Phillips,1997-10-27,RP,R,R,4.190424745223101,0.32690401338153696,0.3122647585514177
19904,15541,Tyler Rogers,1990-12-17,RP,R,R,4.154152139457496,0.3879694682987992,0.27048122217789183
32804,20000,Tyler Wells,1994-08-26,SP/RP,R,R,4.1776959124428235,0.3200005985728098,0.30273309697117884
35473,21318,Tylor Megill,1995-07-28,SP,R,R,3.9997933067381384,0.3182413321863962,0.30298439307474484
31651,19976,Tyson Miller,1995-07-29,RP,R,R,5.00737928946813,0.34857644589475134,0.33246118876330544
34264,23899,Valente Bellozo,2000-01-04,SP/RP,R,R,4.7798006772995,0.33385807729786776,0.3177647504003312
20063,15915,Victor Arano,1995-02-07,RP,R,R,3.9792933583259584,0.332300776140272,0.29566558823264805
42372,31533,Victor Mederos,2001-06-08,SP/RP,R,R,4.6284319811397125,0.33721872423111654,0.3219544228431622
35817,24614,Victor Vodnik,1999-10-09,RP,R,R,3.8201287470757963,0.31456825284666623,0.3003675012268395
14464,11189,Vincent Velasquez,1992-06-07,SP/RP,B,R,4.520206969976425,0.3324749670238339,0.3162391213998109
33544,19278,Vladimir Gutierrez,1995-09-18,RP,R,R,5.094253082573414,0.35111505763930073,0.3350949908724703
8658,8779,Wade Miley,1986-11-13,SP/RP,L,L,4.806152733114494,0.32944372824676826,0.3395788298953463
18504,19374,Walker Buehler,1994-07-28,SP,R,R,4.659292985240636,0.34262997421316904,0.3326273794612381
13361,14295,Wandy Peralta,1991-07-27,RP,L,L,4.032472299274645,0.2876834063263008,0.3336511342513326
35973,26641,Wikelman Gonzalez,2002-03-25,RP,R,R,4.664999771118165,0.33457568246890035,0.31911856751605383
31426,19800,Wil Crowe,1994-09-09,SP/RP,R,R,4.662399166077376,0.34087347550745284,0.3255145212805415
16675,8048,Will Smith,1989-07-10,RP,R,L,4.738087952882052,0.29391084452101723,0.34796653509438025
26446,19769,Will Vest,1995-06-06,RP,R,R,3.3123772438834695,0.29678474465019866,0.283194488283335
40972,30182,Will Warren,1999-06-16,SP,R,R,4.181054292598882,0.32591454598103214,0.30919607121240655
38542,25595,Xzavion Curry,1998-07-27,SP/RP,R,R,5.289914120733738,0.35498851518179986,0.33826518238043835
34536,25215,Yaramil Hiraldo,1995-12-31,RP,R,R,3.9428537262113474,0.3121889797918894,0.297015688468369
44529,33838,Yariel Rodriguez,1997-03-10,RP,R,R,4.084054011768766,0.3176063647356251,0.3028338778554108
23782,15068,Yency Almonte,1994-06-04,RP,B,R,4.261026804149151,0.33832961224176933,0.30312977171862937
37946,25911,Yennier Cano,1994-03-09,RP,R,R,3.629426952203115,0.30811546954756375,0.2943794436641808
22613,21420,Yerry De Los Santos,1997-12-12,RP,R,R,4.235364207767305,0.3284024314650236,0.3139470655236402
39577,29271,Yilber Diaz,2000-08-19,SP/RP,R,R,4.592469183258388,0.3315770031965363,0.3163537461332031
10429,12095,Yimi Garcia,1990-08-18,RP,R,R,3.606663034643446,0.3063443947917433,0.2828345288772309
,17181,Yoan Lopez,1993-01-02,,R,R,4.500363752990961,0.33739742721097016,0.3172188773302742
26800,22872,Yoendrys Gomez,1999-10-15,SP/RP,R,R,4.375343909904078,0.3258965348898678,0.3094152388228566
33419,19444,Yohan Ramirez,1995-05-06,RP,R,R,4.039709579944611,0.31754636211003673,0.3033305701293555
18753,16401,Yonny Chirinos,1993-12-26,RP,R,R,4.6397289603948595,0.34401911516198996,0.334985055346439
44525,33825,Yoshinobu Yamamoto,1998-08-17,SP,R,R,3.2823596293774466,0.2991524319092529,0.2849787642093171
15556,13074,Yu Darvish,1986-08-16,SP,R,R,4.178644035756588,0.3268001983799726,0.30554143631071984
44528,33826,Yuki Matsui,1995-10-30,RP,L,L,4.253846262395382,0.2947994768621723,0.32836229776968606
33656,20633,Yusei Kikuchi,1991-06-17,SP,L,L,3.9428086097479795,0.27907272421003987,0.31638615860006275
23779,19291,Zac Gallen,1995-08-03,SP,R,R,4.259413125576623,0.32345360427977243,0.3229121935208094
42643,31552,Zach Agnos,2000-08-15,RP,R,R,4.682300933202108,0.33405780221468556,0.3184863524915189
18554,13183,Zach Davies,1993-02-07,RP,R,R,5.179809079319239,0.35714005336709015,0.34110711124569804
23612,13774,Zach Eflin,1994-04-08,SP,R,R,4.112721883682978,0.3317569852106264,0.2972192083612682
31739,19493,Zach Jackson,1994-12-25,RP,R,R,4.901467163860798,0.3417783260448339,0.3260547857870739
31979,20231,Zach Logue,1996-04-23,RP,L,L,4.06395014077425,0.29259359155612286,0.32523217077296257
42439,31610,Zach Maxwell,2001-01-26,RP,R,R,4.510880652070046,0.3290229034730046,0.31381906968148043
31701,19979,Zach Plesac,1995-01-21,SP/RP,R,R,5.413708646595478,0.35911401243652263,0.34940581699842416
29679,16094,Zach Thompson,1993-10-23,SP/RP,R,R,4.691600785404444,0.3395945696951652,0.3240025205394472
18513,14862,Zack Godley,1990-04-21,RP,R,R,5.014197212457657,0.3499012928629909,0.3391077260418486
26461,20349,Zack Kelly,1995-03-03,RP,R,R,4.156016289776769,0.3206006411131191,0.3057907100737214
19437,15823,Zack Littell,1995-10-05,SP,R,R,4.516188745193566,0.3446580601023223,0.31713719990690026
37567,25918,Zack Thompson,1997-10-28,RP,L,L,4.02582285006841,0.2890152690075443,0.32151901524622706
15962,10310,Zack Wheeler,1990-05-30,SP,L,R,3.1116236440809213,0.2856073171165657,0.27179279426945563
42653,31827,Zebby Matthews,2000-05-22,SP,R,R,3.933409706121495,0.31666643002939965,0.3000694209268232
